user_id,gender,age,income,Number of orders
198609,Female,59,57000,45
198610,Male,75,56000,7
198611,Female,56,111000,13
198612,Female,61,94000,22
198613,Female,65,58000,35
198614,Male,81,36000,50
198616,Male,29,67000,7
198618,Female,78,70000,42
198620,Female,79,76000,21
198623,Female,49,62000,12
198625,Female,75,67000,3
198626,Male,63,117000,43
198628,Male,20,71000,31
198631,Female,69,84000,5
198633,Female,51,50000,9
198634,Female,40,71000,23
198638,Female,83,94000,35
198640,Female,66,120000,20
198642,Male,52,67000,15
198644,Male,53,112000,41
198645,Female,61,72000,63
198648,Female,45,33000,21
198653,Female,57,111000,10
198656,Male,27,70000,6
198658,Female,75,71000,26
198661,Male,66,68000,13
198662,Male,50,57000,88
198663,Male,73,52000,13
198665,Female,38,58000,28
198668,Male,33,64000,15
198671,Female,27,55000,5
198684,Male,50,53000,2
198685,Female,77,72000,11
198687,Male,58,59000,11
198690,Male,68,71000,12
198691,Male,63,57000,52
198695,Male,57,73000,11
198698,Female,70,71000,24
198700,Female,63,49000,39
198701,Male,73,65000,10
198702,Male,52,58000,11
198705,Male,68,39000,25
198706,Female,59,88000,14
198707,Female,31,69000,15
198708,Male,78,79000,28
198709,Male,62,106000,36
198712,Female,65,80000,18
198714,Male,84,114000,20
198715,Male,24,57000,23
198717,Female,64,95000,44
198719,Female,54,63000,3
198720,Male,44,57000,14
198721,Female,57,63000,23
198724,Female,56,51000,22
198726,Female,51,58000,3
198727,Female,25,52000,6
198729,Female,47,52000,3
198731,Female,84,53000,13
198733,Male,90,98000,4
198734,Female,67,54000,3
198736,Female,71,95000,5
198737,Female,54,96000,4
198738,Male,77,73000,12
198740,Female,51,66000,2
198744,Female,32,57000,12
198751,Female,45,61000,28
198752,Female,39,69000,43
198753,Female,74,65000,41
198754,Female,20,54000,3
198756,Female,58,117000,4
198760,Male,21,44000,19
198761,Male,56,81000,4
198762,Male,47,82000,8
198763,Female,59,79000,9
198765,Female,88,68000,7
198766,Female,53,54000,4
198767,Female,54,77000,12
198768,Female,58,72000,40
198771,Female,84,61000,55
198774,Male,66,43000,16
198776,Male,51,116000,9
198782,Female,44,96000,1
198785,Female,24,59000,11
198787,Female,44,62000,13
198788,Male,45,33000,91
198789,Female,69,95000,12
198792,Female,53,100000,14
198793,Male,25,46000,11
198794,Male,80,62000,19
198798,Male,62,59000,9
198799,Female,74,47000,14
198803,Female,55,31000,53
198804,Male,75,80000,8
198806,Female,85,72000,6
198807,Female,26,72000,25
198808,Male,61,63000,38
198810,Female,71,64000,31
198811,Female,43,63000,22
198812,Female,42,45000,7
198816,Female,36,62000,25
198824,Female,34,47000,9
198830,Female,26,32000,19
198832,Male,62,43000,29
198837,Female,69,51000,34
198838,Female,57,103000,39
198839,Female,73,62000,2
198842,Female,73,70000,6
198845,Female,22,58000,18
198847,Female,52,51000,2
198848,Female,56,89000,20
198851,Male,54,33000,13
198852,Female,54,110000,26
198853,Male,66,52000,10
198854,Female,37,53000,44
198856,Male,77,41000,8
198860,Female,77,47000,14
198862,Female,64,101000,18
198865,Female,31,31000,54
198869,Male,57,98000,9
198870,Female,49,71000,3
198872,Female,78,79000,27
198873,Male,39,70000,92
198874,Female,62,51000,8
198876,Female,64,95000,17
198877,Male,47,98000,12
198880,Female,24,35000,2
198881,Male,51,74000,42
198883,Male,59,67000,47
198884,Female,62,31000,25
198885,Female,58,86000,18
198886,Male,75,86000,23
198887,Male,25,30000,30
198888,Male,64,90000,142
198892,Male,45,72000,9
198893,Female,51,110000,9
198894,Female,29,31000,10
198895,Male,57,106000,11
198896,Female,24,40000,30
198897,Female,56,71000,20
198898,Male,62,72000,6
198901,Male,72,31000,21
198902,Male,52,71000,26
198903,Male,36,52000,14
198905,Male,53,57000,1
198907,Male,19,61000,12
198909,Female,32,38000,21
198910,Female,47,97000,50
198911,Male,43,30000,5
198912,Male,42,38000,24
198914,Female,52,55000,15
198915,Female,64,38000,6
198916,Female,90,80000,15
198918,Female,36,50000,6
198920,Female,28,65000,7
198921,Female,75,82000,15
198922,Female,60,109000,14
198924,Male,47,77000,20
198925,Male,83,69000,14
198926,Female,82,60000,3
198927,Female,41,35000,59
198929,Female,45,60000,46
198930,Male,67,35000,32
198932,Male,41,50000,26
198933,Male,53,73000,13
198934,Female,20,31000,8
198935,Female,66,70000,31
198937,Female,64,55000,29
198938,Female,41,44000,7
198939,Female,71,82000,11
198942,Female,68,97000,4
198943,Female,54,81000,30
198944,Female,51,81000,11
198948,Female,48,32000,48
198949,Male,74,106000,10
198952,Female,56,52000,33
198954,Male,71,30000,4
198957,Female,35,74000,37
198959,Female,63,101000,22
198960,Male,70,80000,98
198961,Male,66,91000,8
198962,Female,43,84000,10
198963,Female,79,57000,4
198964,Female,60,85000,33
198966,Male,59,84000,3
198967,Male,40,44000,30
198971,Female,83,49000,10
198972,Male,50,53000,6
198973,Male,52,39000,33
198975,Female,58,112000,18
198976,Male,30,50000,18
198977,Female,70,76000,4
198982,Female,63,44000,3
198987,Male,55,71000,2
198988,Female,90,104000,7
198989,Male,74,64000,14
198990,Male,45,54000,16
198993,Female,71,75000,13
198995,Male,62,57000,1
198996,Female,73,75000,3
199000,Female,83,103000,21
199001,Male,53,86000,43
199002,Female,67,52000,17
199003,Female,82,96000,12
199004,Male,48,54000,19
199005,Male,62,33000,24
199007,Male,64,84000,11
199008,Female,88,89000,30
199011,Male,79,105000,16
199015,Male,27,53000,17
199017,Male,26,61000,6
199018,Female,66,54000,20
199022,Male,48,53000,10
199024,Female,73,57000,1
199026,Male,56,67000,26
199027,Male,28,60000,23
199028,Female,52,67000,7
199029,Female,54,50000,11
199031,Female,66,108000,8
199033,Female,64,32000,7
199034,Female,61,45000,4
199036,Female,48,64000,4
199038,Male,64,33000,30
199039,Male,56,81000,29
199041,Male,69,80000,4
199043,Male,55,48000,4
199044,Male,64,103000,6
199050,Female,51,114000,50
199052,Female,33,72000,8
199053,Female,27,39000,8
199054,Male,74,89000,25
199055,Female,61,65000,17
199056,Female,85,43000,27
199060,Female,28,48000,81
199061,Male,55,68000,13
199062,Female,74,72000,6
199068,Male,89,81000,40
199069,Female,63,92000,36
199070,Male,40,38000,7
199071,Female,78,36000,10
199072,Female,60,113000,15
199073,Female,43,38000,8
199076,Male,67,59000,13
199077,Female,49,64000,22
199078,Male,49,109000,17
199079,Female,58,33000,9
199081,Male,61,75000,30
199085,Male,64,71000,18
199091,Male,39,51000,7
199095,Female,21,50000,9
199098,Male,56,72000,9
199101,Female,58,42000,1
199103,Male,71,103000,4
199110,Male,22,48000,12
199111,Female,29,62000,12
199112,Female,84,78000,9
199115,Female,34,39000,5
199116,Female,48,56000,7
199118,Male,83,72000,2
199120,Male,23,82000,12
199123,Female,34,34000,14
199128,Female,52,46000,32
199129,Female,21,59000,3
199131,Female,65,53000,35
199132,Male,50,71000,6
199133,Female,69,87000,15
199137,Female,40,50000,5
199138,Female,72,92000,10
199140,Female,37,49000,3
199141,Male,44,45000,40
199143,Female,28,95000,19
199145,Male,53,55000,17
199147,Male,63,79000,4
199148,Female,72,59000,5
199149,Female,39,57000,16
199153,Female,50,86000,9
199154,Female,48,31000,8
199155,Female,59,36000,21
199157,Male,62,40000,17
199158,Female,62,80000,6
199160,Male,61,112000,6
199163,Female,57,61000,86
199164,Female,27,62000,7
199165,Female,55,57000,24
199167,Male,47,61000,2
199170,Female,32,55000,5
199172,Female,77,97000,21
199175,Male,49,71000,7
199179,Male,59,79000,2
199180,Male,34,59000,57
199181,Male,54,51000,10
199182,Female,33,54000,2
199190,Female,51,54000,28
199191,Male,72,91000,5
199195,Male,33,56000,7
199198,Female,20,65000,9
199200,Female,68,107000,5
199201,Female,63,51000,10
199203,Male,63,31000,1
199204,Male,61,35000,4
199206,Male,40,66000,8
199207,Male,90,89000,48
199208,Female,60,64000,19
199212,Female,52,81000,25
199213,Female,68,69000,22
199215,Female,36,35000,16
199216,Male,74,85000,60
199217,Male,50,71000,6
199219,Female,69,63000,8
199221,Female,27,38000,12
199224,Female,45,96000,12
199225,Female,77,58000,3
199226,Female,62,58000,1
199228,Female,52,44000,26
199229,Male,65,67000,91
199232,Male,50,87000,17
199233,Male,57,63000,2
199237,Female,48,61000,11
199240,Male,45,56000,28
199241,Female,33,39000,8
199242,Male,52,45000,21
199244,Male,63,99000,6
199246,Male,62,111000,6
199248,Female,54,74000,10
199252,Male,30,58000,49
199255,Female,64,95000,2
199257,Male,22,32000,1
199258,Female,59,99000,5
199260,Female,55,74000,11
199261,Female,51,79000,4
199262,Male,43,52000,4
199263,Female,40,50000,2
199267,Male,40,69000,20
199273,Male,59,68000,1
199275,Male,57,118000,24
199276,Male,28,37000,1
199278,Female,41,72000,28
199280,Male,27,40000,41
199282,Female,87,42000,1
199285,Female,46,70000,52
199286,Female,35,41000,15
199287,Male,55,33000,16
199289,Male,29,33000,12
199290,Female,24,60000,11
199297,Male,51,90000,7
199298,Female,83,56000,10
199299,Female,77,119000,62
199304,Female,45,95000,18
199305,Female,41,68000,13
199306,Male,63,40000,12
199308,Male,22,48000,17
199309,Male,71,81000,26
199311,Female,56,84000,25
199312,Male,27,59000,5
199313,Female,59,93000,1
199315,Male,43,69000,9
199316,Female,41,35000,14
199319,Female,52,75000,4
199322,Female,29,61000,3
199323,Male,38,50000,1
199326,Female,64,70000,29
199327,Male,61,71000,101
199328,Female,51,63000,9
199329,Female,78,77000,14
199330,Male,67,118000,9
199332,Female,36,60000,4
199333,Female,18,40000,10
199336,Male,83,108000,9
199337,Female,43,59000,8
199338,Female,77,79000,27
199340,Female,59,67000,1
199341,Male,58,81000,27
199342,Female,37,60000,11
199345,Male,62,56000,4
199348,Male,18,38000,7
199349,Male,44,34000,29
199352,Male,65,78000,17
199355,Female,56,72000,6
199357,Male,44,70000,45
199359,Male,87,114000,5
199360,Female,26,33000,5
199362,Male,57,73000,9
199364,Male,82,82000,1
199365,Male,49,32000,7
199366,Male,21,87000,4
199371,Female,43,31000,37
199373,Male,30,64000,17
199378,Male,50,54000,8
199379,Female,34,67000,8
199382,Female,36,35000,15
199386,Female,59,73000,9
199388,Female,71,41000,13
199389,Male,26,63000,8
199393,Female,35,33000,11
199398,Female,46,63000,28
199400,Female,52,61000,9
199405,Female,51,56000,29
199406,Female,80,52000,18
199409,Male,55,93000,8
199412,Male,51,76000,9
199414,Male,33,63000,13
199417,Female,25,67000,7
199421,Male,52,89000,7
199423,Female,55,119000,5
199424,Female,34,71000,7
199426,Female,41,91000,2
199430,Male,65,33000,188
199432,Female,56,71000,9
199433,Male,61,52000,6
199439,Female,43,72000,20
199440,Male,82,101000,4
199441,Female,25,59000,2
199442,Male,43,68000,2
199443,Female,64,57000,15
199448,Male,61,37000,3
199450,Male,43,72000,8
199452,Female,51,30000,6
199456,Male,74,97000,18
199457,Male,82,116000,18
199458,Female,60,106000,2
199464,Male,58,88000,1
199466,Female,66,80000,31
199470,Male,60,68000,11
199471,Male,51,111000,15
199472,Female,37,86000,5
199476,Male,58,115000,19
199477,Female,78,64000,12
199479,Male,54,113000,43
199480,Male,74,78000,14
199484,Female,50,73000,19
199485,Male,69,75000,29
199487,Male,58,72000,8
199488,Female,47,46000,1
199491,Female,64,95000,30
199492,Female,65,51000,9
199493,Female,45,63000,25
199494,Female,65,68000,16
199498,Male,34,50000,7
199502,Female,44,53000,10
199505,Female,57,47000,30
199506,Male,56,73000,20
199510,Male,21,90000,6
199511,Male,66,101000,54
199512,Male,64,81000,53
199514,Female,59,93000,14
199517,Male,57,71000,7
199519,Female,33,35000,10
199521,Female,55,99000,19
199522,Female,60,59000,3
199526,Female,44,41000,3
199529,Female,65,113000,8
199530,Female,60,59000,5
199533,Female,65,112000,11
199538,Female,59,68000,3
199539,Female,65,84000,67
199540,Male,26,40000,6
199541,Female,48,66000,6
199542,Female,68,64000,8
199544,Female,69,74000,5
199545,Male,54,97000,4
199546,Female,71,63000,11
199549,Male,44,52000,18
199555,Male,74,117000,13
199556,Female,43,85000,24
199557,Female,61,90000,6
199562,Male,56,52000,5
199563,Male,55,44000,3
199568,Female,23,69000,10
199569,Female,39,44000,9
199571,Female,22,55000,2
199573,Male,69,60000,15
199574,Male,75,80000,13
199575,Female,76,62000,54
199578,Male,50,96000,23
199580,Female,52,42000,32
199582,Male,20,30000,9
199588,Female,48,94000,7
199590,Female,48,60000,6
199592,Female,73,99000,3
199595,Female,78,53000,10
199597,Male,89,57000,16
199599,Female,47,68000,18
199601,Female,58,99000,6
199602,Female,42,53000,12
199603,Female,34,33000,7
199604,Male,52,88000,2
199605,Male,29,49000,16
199607,Female,48,59000,4
199609,Female,46,39000,2
199612,Female,68,103000,19
199618,Male,28,44000,10
199619,Female,24,57000,24
199620,Male,86,66000,9
199621,Female,71,51000,18
199622,Female,78,86000,15
199624,Male,49,78000,13
199625,Male,54,31000,4
199630,Male,47,68000,14
199631,Male,38,47000,6
199632,Male,67,72000,13
199634,Female,43,69000,44
199637,Female,55,57000,14
199640,Female,68,34000,2
199641,Female,56,57000,2
199645,Female,75,44000,4
199646,Male,57,84000,4
199647,Female,52,90000,5
199653,Female,27,53000,16
199654,Male,66,69000,1
199655,Female,56,119000,19
199656,Male,64,48000,23
199657,Female,73,71000,5
199659,Male,19,65000,38
199660,Male,33,70000,19
199661,Female,40,86000,3
199662,Male,72,73000,6
199663,Male,73,57000,6
199664,Male,49,48000,34
199666,Female,19,51000,62
199667,Male,54,80000,13
199669,Female,22,55000,15
199671,Male,38,69000,12
199672,Female,43,39000,4
199675,Female,21,54000,9
199676,Female,52,34000,2
199679,Female,57,70000,8
199681,Female,65,68000,16
199682,Female,58,80000,5
199683,Male,27,40000,26
199685,Female,56,73000,15
199687,Male,18,40000,14
199688,Male,56,34000,55
199690,Male,42,66000,26
199694,Female,61,69000,11
199695,Female,69,71000,18
199697,Female,41,70000,21
199699,Female,24,86000,51
199702,Female,74,49000,6
199703,Female,59,35000,42
199709,Female,50,114000,16
199711,Male,65,59000,3
199715,Male,55,73000,24
199717,Female,71,58000,10
199719,Female,27,65000,7
199720,Female,57,58000,3
199725,Male,79,48000,4
199726,Female,51,92000,15
199727,Male,37,61000,77
199728,Male,78,58000,5
199731,Female,39,42000,4
199735,Male,72,85000,12
199736,Male,51,54000,3
199737,Male,50,82000,14
199738,Female,67,44000,37
199740,Female,69,80000,16
199741,Female,70,96000,6
199743,Female,60,45000,178
199744,Female,83,32000,22
199746,Female,43,31000,10
199748,Male,25,35000,17
199752,Male,67,43000,4
199754,Female,83,81000,23
199758,Female,33,63000,1
199760,Female,70,107000,4
199762,Female,66,115000,20
199763,Male,44,30000,54
199770,Female,60,64000,7
199772,Male,54,36000,2
199773,Female,34,46000,5
199774,Male,58,54000,26
199775,Male,45,58000,15
199776,Female,22,56000,54
199780,Female,23,110000,100
199781,Male,44,56000,30
199783,Female,53,93000,5
199788,Male,59,51000,9
199789,Male,40,41000,12
199792,Male,62,67000,31
199796,Male,75,76000,54
199797,Female,20,61000,4
199798,Female,53,53000,47
199802,Male,67,95000,6
199803,Male,50,106000,34
199804,Female,19,62000,31
199805,Female,33,35000,29
199806,Female,69,80000,10
199808,Male,18,47000,26
199811,Female,90,72000,7
199816,Female,45,48000,9
199817,Male,42,44000,24
199819,Female,22,57000,9
199820,Female,46,50000,25
199821,Male,58,76000,21
199822,Male,61,69000,5
199824,Male,79,33000,13
199825,Female,61,33000,39
199827,Male,71,63000,2
199838,Female,47,34000,50
199840,Male,70,51000,7
199841,Female,66,31000,15
199842,Male,51,101000,3
199845,Female,43,56000,17
199846,Male,51,48000,7
199850,Female,72,72000,10
199853,Male,76,35000,21
199854,Male,61,33000,16
199855,Male,51,100000,34
199861,Female,73,32000,12
199862,Male,33,47000,65
199863,Female,53,31000,6
199868,Male,58,103000,5
199869,Female,55,72000,6
199870,Female,50,67000,8
199871,Female,23,57000,30
199875,Female,65,50000,16
199878,Male,20,39000,10
199879,Male,70,62000,16
199880,Female,33,35000,29
199882,Female,79,53000,3
199883,Male,44,53000,15
199885,Female,85,56000,25
199886,Female,56,88000,4
199888,Male,32,32000,34
199889,Male,49,62000,65
199890,Female,64,73000,9
199892,Male,24,60000,38
199893,Male,52,54000,12
199894,Female,84,37000,36
199895,Male,85,60000,13
199896,Female,52,79000,2
199897,Female,49,40000,13
199898,Male,55,54000,2
199902,Male,64,100000,7
199907,Male,62,116000,12
199909,Female,35,55000,22
199913,Female,35,31000,9
199915,Female,46,53000,6
199918,Female,60,38000,25
199928,Female,34,37000,17
199935,Female,53,94000,13
199937,Male,43,58000,13
199938,Female,41,89000,12
199939,Female,70,99000,14
199940,Female,72,33000,7
199941,Male,45,48000,3
199943,Female,78,50000,29
199944,Male,32,53000,25
199946,Female,65,43000,5
199951,Male,79,78000,18
199952,Female,82,40000,16
199955,Female,58,60000,48
199958,Male,26,36000,12
199959,Female,30,68000,8
199960,Male,54,53000,99
199962,Female,39,71000,14
199963,Female,49,113000,5
199966,Male,30,45000,29
199967,Female,42,84000,28
199970,Female,46,52000,30
199973,Female,64,38000,12
199975,Female,23,36000,9
199976,Male,75,31000,18
199980,Male,73,60000,44
199982,Female,36,61000,2
199984,Female,52,53000,18
199987,Female,49,102000,34
199989,Female,43,56000,37
199990,Male,29,57000,12
199997,Male,48,64000,25
199999,Male,64,79000,23
200002,Male,77,109000,10
200003,Female,82,74000,28
200005,Male,60,73000,2
200007,Male,42,56000,27
200008,Male,43,71000,10
200009,Female,64,67000,27
200011,Male,57,100000,20
200013,Female,73,85000,11
200014,Male,46,42000,39
200015,Male,55,87000,18
200016,Female,27,32000,16
200018,Male,52,55000,19
200019,Female,55,103000,32
200020,Male,35,50000,5
200021,Female,22,50000,1
200025,Female,54,60000,16
200027,Female,61,67000,7
200029,Female,82,57000,18
200030,Male,57,55000,38
200034,Female,23,38000,18
200035,Female,67,81000,32
200036,Female,75,75000,2
200037,Female,54,62000,19
200041,Female,49,56000,10
200042,Female,27,70000,9
200044,Male,57,93000,5
200045,Female,76,71000,3
200051,Female,24,63000,8
200052,Male,24,52000,3
200054,Female,66,64000,6
200055,Female,59,49000,7
200057,Female,78,52000,8
200061,Male,65,68000,3
200062,Female,74,71000,50
200063,Female,71,76000,4
200064,Male,44,57000,9
200065,Female,73,57000,9
200066,Male,19,36000,11
200068,Female,33,62000,15
200069,Male,58,60000,17
200070,Male,42,50000,27
200072,Female,77,92000,6
200073,Female,74,57000,7
200074,Male,50,50000,80
200076,Female,69,94000,50
200079,Female,54,39000,1
200081,Male,56,93000,13
200086,Male,73,57000,14
200087,Male,44,42000,18
200090,Female,52,64000,7
200091,Male,79,106000,12
200092,Male,53,100000,48
200094,Female,44,36000,7
200095,Female,60,62000,7
200098,Male,68,38000,5
200101,Female,27,34000,7
200102,Male,26,62000,59
200103,Female,58,64000,8
200105,Female,60,69000,24
200107,Male,48,46000,6
200108,Male,67,100000,10
200109,Female,41,48000,5
200112,Female,57,93000,113
200115,Female,58,63000,2
200118,Female,51,71000,13
200121,Male,58,53000,5
200123,Female,73,35000,2
200124,Female,40,78000,14
200125,Male,65,55000,5
200127,Male,67,101000,24
200129,Male,22,39000,12
200130,Male,59,103000,1
200131,Female,50,76000,4
200132,Male,85,81000,14
200133,Female,41,62000,4
200134,Female,63,115000,7
200135,Female,42,71000,3
200136,Male,49,57000,7
200139,Male,66,57000,15
200140,Female,29,60000,5
200141,Female,44,67000,4
200143,Male,52,78000,5
200145,Male,81,41000,9
200147,Male,47,69000,1
200148,Female,55,30000,16
200149,Female,70,118000,4
200150,Male,38,32000,2
200152,Male,42,32000,8
200154,Female,34,54000,71
200156,Female,68,76000,75
200160,Female,52,80000,4
200161,Male,22,40000,9
200166,Female,62,69000,22
200169,Female,63,35000,15
200171,Female,55,75000,2
200174,Female,67,71000,11
200175,Male,52,85000,30
200176,Male,80,89000,18
200177,Female,58,39000,33
200178,Male,83,40000,16
200179,Male,62,43000,101
200180,Female,59,45000,14
200184,Female,78,71000,29
200185,Male,43,65000,6
200188,Female,57,34000,8
200189,Female,38,85000,9
200190,Female,84,38000,32
200191,Female,23,31000,3
200192,Male,29,56000,13
200193,Female,69,92000,21
200194,Female,31,60000,55
200195,Male,28,36000,4
200196,Male,53,73000,4
200199,Male,69,31000,34
200200,Male,37,69000,40
200201,Female,54,93000,19
200203,Female,39,55000,9
200204,Female,43,60000,22
200205,Female,19,54000,14
200206,Male,52,96000,20
200208,Female,48,82000,13
200209,Female,69,85000,16
200212,Female,37,92000,6
200213,Male,67,34000,16
200214,Female,59,68000,17
200216,Male,51,75000,15
200217,Female,74,84000,11
200220,Female,68,93000,6
200222,Female,60,30000,12
200223,Female,43,72000,9
200224,Male,46,73000,14
200228,Female,64,92000,11
200230,Female,68,78000,8
200233,Female,68,82000,31
200234,Female,54,118000,17
200235,Female,52,86000,10
200237,Female,53,92000,6
200238,Female,60,96000,10
200239,Female,70,72000,4
200240,Female,48,69000,4
200243,Female,61,100000,12
200245,Male,74,72000,45
200246,Male,53,95000,13
200247,Male,54,37000,40
200248,Female,45,35000,10
200249,Female,72,104000,26
200250,Male,34,73000,17
200252,Female,71,70000,10
200253,Male,48,36000,22
200254,Male,63,75000,64
200255,Male,32,62000,14
200256,Female,26,54000,17
200259,Male,52,58000,41
200260,Female,74,109000,6
200262,Female,80,116000,12
200265,Female,52,78000,2
200269,Female,82,87000,13
200275,Male,26,71000,13
200277,Male,58,65000,6
200281,Male,55,73000,22
200283,Male,56,90000,9
200285,Male,57,118000,2
200286,Female,44,50000,3
200287,Male,86,84000,7
200289,Female,68,61000,19
200290,Female,62,85000,13
200294,Female,46,47000,2
200296,Male,68,106000,11
200297,Male,48,98000,33
200300,Male,53,71000,3
200302,Female,71,79000,7
200303,Female,40,65000,5
200305,Male,86,56000,7
200307,Male,26,66000,100
200309,Female,63,118000,21
200310,Male,48,55000,5
200311,Male,79,74000,6
200312,Female,57,82000,1
200316,Male,63,50000,102
200318,Female,34,47000,14
200320,Female,58,88000,20
200321,Female,39,53000,82
200322,Female,33,64000,12
200323,Male,38,72000,5
200327,Female,38,68000,110
200329,Female,71,85000,6
200332,Female,72,63000,7
200334,Male,33,33000,37
200339,Female,81,58000,2
200345,Female,53,52000,46
200346,Male,38,60000,4
200347,Male,66,47000,7
200348,Female,27,33000,9
200349,Female,57,33000,32
200351,Female,28,50000,3
200352,Female,77,50000,3
200356,Male,61,114000,3
200361,Female,67,67000,5
200362,Female,49,77000,18
200363,Female,58,87000,12
200364,Female,60,79000,11
200365,Male,21,61000,76
200366,Male,31,58000,78
200367,Female,62,74000,10
200368,Female,61,69000,5
200369,Male,55,74000,11
200371,Male,26,43000,12
200372,Female,56,64000,10
200374,Male,39,32000,2
200375,Female,50,53000,4
200377,Male,54,86000,16
200390,Female,27,94000,14
200392,Male,34,48000,65
200393,Male,60,85000,18
200394,Male,88,80000,13
200399,Male,71,65000,29
200400,Female,57,61000,17
200401,Female,71,56000,2
200406,Female,44,55000,14
200407,Male,59,87000,69
200409,Female,25,44000,8
200413,Female,39,98000,19
200414,Female,62,64000,62
200415,Female,40,75000,33
200416,Female,60,105000,41
200417,Female,74,84000,1
200418,Female,54,45000,6
200419,Male,79,103000,5
200423,Female,65,95000,14
200426,Female,58,93000,4
200427,Female,69,109000,96
200429,Female,82,74000,51
200431,Male,50,69000,16
200433,Female,33,48000,11
200434,Female,71,52000,38
200435,Male,19,45000,15
200437,Female,51,42000,3
200442,Male,68,95000,14
200445,Female,67,37000,14
200446,Female,51,33000,16
200447,Female,82,87000,17
200450,Female,67,56000,25
200451,Male,83,88000,8
200452,Female,68,100000,11
200453,Male,63,68000,3
200454,Male,28,31000,18
200456,Female,65,72000,5
200460,Female,42,59000,31
200462,Female,36,70000,8
200465,Female,72,61000,7
200469,Male,65,98000,51
200472,Female,53,75000,32
200473,Female,21,54000,28
200482,Female,60,88000,19
200483,Male,58,39000,11
200484,Male,73,56000,7
200485,Female,49,50000,7
200489,Male,56,39000,11
200495,Male,52,59000,12
200498,Male,47,66000,11
200500,Male,56,81000,32
200501,Female,69,111000,2
200502,Female,62,42000,12
200503,Female,81,96000,10
200504,Female,49,56000,10
200505,Male,59,41000,170
200506,Male,30,54000,19
200507,Male,31,56000,11
200508,Female,47,84000,42
200509,Female,83,70000,17
200510,Female,75,61000,18
200513,Male,30,65000,14
200514,Male,56,79000,2
200516,Female,49,73000,15
200519,Female,52,90000,16
200520,Male,64,85000,1
200521,Female,55,89000,11
200524,Female,57,47000,34
200525,Male,66,96000,3
200526,Female,42,84000,42
200527,Male,56,47000,23
200531,Female,63,63000,4
200532,Female,19,62000,23
200533,Male,71,116000,18
200534,Female,50,64000,2
200537,Male,60,88000,43
200538,Female,67,98000,1
200539,Female,77,37000,13
200541,Male,51,89000,19
200545,Male,43,43000,31
200546,Male,52,106000,36
200547,Female,70,39000,5
200548,Female,42,96000,27
200550,Female,55,46000,20
200552,Female,49,52000,5
200554,Male,61,72000,20
200555,Female,25,74000,6
200556,Female,37,59000,24
200557,Female,31,45000,21
200558,Female,22,65000,50
200560,Female,88,51000,13
200563,Female,42,90000,43
200564,Male,47,74000,11
200565,Female,22,42000,13
200566,Female,29,38000,9
200568,Male,55,75000,15
200573,Male,56,80000,8
200577,Female,58,79000,39
200581,Male,28,46000,30
200582,Female,88,86000,27
200583,Female,54,54000,5
200584,Female,78,78000,1
200585,Female,58,71000,14
200586,Female,88,49000,34
200587,Male,58,75000,24
200588,Male,52,86000,15
200594,Male,69,101000,69
200597,Female,46,56000,24
200599,Female,77,58000,13
200600,Male,63,100000,9
200601,Male,39,56000,11
200608,Male,55,62000,2
200609,Female,64,60000,60
200611,Female,67,61000,6
200612,Female,59,93000,9
200613,Male,42,61000,1
200616,Female,62,72000,10
200619,Female,69,57000,6
200620,Male,54,50000,13
200621,Female,66,108000,11
200622,Male,56,83000,4
200623,Female,63,65000,39
200624,Female,70,31000,12
200629,Female,58,71000,1
200633,Male,74,51000,37
200634,Female,50,76000,5
200637,Female,65,48000,8
200638,Female,89,52000,12
200639,Male,57,82000,34
200640,Male,51,76000,22
200641,Male,64,73000,15
200642,Female,72,92000,7
200643,Male,49,79000,20
200644,Female,50,110000,3
200646,Female,77,39000,4
200649,Male,49,71000,3
200652,Male,60,82000,10
200653,Female,56,96000,8
200654,Female,82,49000,12
200659,Female,37,70000,41
200662,Female,46,70000,14
200664,Female,56,70000,5
200666,Female,41,52000,15
200668,Female,50,74000,14
200670,Male,63,77000,6
200671,Female,45,59000,3
200673,Female,76,84000,10
200674,Female,29,61000,12
200679,Female,75,59000,7
200680,Female,53,59000,1
200683,Male,49,32000,23
200684,Female,56,84000,26
200691,Female,72,102000,9
200694,Female,46,36000,51
200698,Female,60,113000,4
200699,Female,51,70000,9
200700,Male,57,41000,10
200701,Female,81,62000,6
200704,Male,80,39000,13
200705,Female,54,58000,8
200706,Female,61,35000,31
200708,Male,90,100000,11
200709,Male,59,44000,75
200710,Female,35,59000,15
200711,Male,53,51000,50
200712,Male,85,50000,18
200719,Female,26,42000,11
200722,Female,52,70000,21
200724,Female,80,71000,14
200727,Female,83,62000,39
200728,Female,51,54000,3
200730,Male,68,46000,8
200731,Female,52,50000,16
200735,Male,30,62000,13
200738,Female,45,82000,3
200739,Female,52,30000,4
200740,Female,74,83000,7
200741,Female,82,72000,27
200742,Male,40,30000,9
200743,Female,54,35000,4
200746,Male,78,42000,12
200747,Male,70,80000,34
200749,Female,25,61000,16
200750,Female,36,54000,21
200751,Male,64,106000,47
200753,Female,64,53000,35
200754,Female,71,89000,40
200756,Female,19,33000,34
200757,Female,40,56000,9
200758,Male,22,50000,54
200759,Female,64,76000,4
200760,Female,57,73000,22
200761,Female,42,60000,12
200765,Female,40,62000,62
200771,Male,43,73000,16
200772,Male,44,55000,2
